StockCode,avg_price,price_std,min_price,max_price,avg_quantity,total_quantity_sold,quantity_std,total_revenue,avg_revenue_per_transaction,num_orders,description,price_elasticity,elasticity_category,revenue_per_unit,price_range,price_premium_vs_range,volume_score,price_increase_potential,discount_potential,seasonality_score,price_volatility,orders_per_day,avg_basket_size,revenue_share,pricing_tier,optimal_price_estimate,price_change_pct,projected_revenue_lift
17003,0.363099173553719,0.1435411028767781,0.16,0.83,95.27272727272727,23056,192.67619516321318,6036.39,24.943760330578513,239,BROCADE RING PURSE ,-0.35035414823318173,Highly Elastic,0.26181427827897297,Budget,-0.67713252158296,0.108329540282203,0.0,0.108329540282203,0.015205467384391434,0.38472640266009855,0.6407506702412868,34.59344853493614,0.0005985370694217123,Ultra-Budget,0.34494421487603305,-5.000000000000003,181.0917
17011F,1.5728571428571427,1.348884901016568,0.65,4.21,11.571428571428571,81,11.759494644146674,66.36,9.48,7,ORIGAMI SANDLEWOOD INCENSE+FLOWER,-0.6413718380691995,Highly Elastic,0.8192592592592592,Budget,0.3985832428488998,0.0027309968138370506,0.0,0.0027309968138370506,1.205608383870262,0.8521836017252686,0.01876675603217158,18.200204081632652,6.5799128165716306e-06,Budget,1.4942142857142855,-5.000000000000006,1.9908
17012A,1.9546969696969696,0.7734701420262196,0.5,2.55,4.893939393939394,323,7.47329355439197,375.93,5.695909090909091,65,ORIGAMI VANILLA INCENSE/CANDLE SET ,-0.6798530638025959,Highly Elastic,1.1638699690402476,Budget,0.7381148943378691,0.02913063268092854,0.0,0.02913063268092854,0.3126058803615197,0.393684193519939,0.1742627345844504,9.566168503213957,3.72752655987609e-05,Budget,1.856962121212121,-5.000000000000006,11.277899999999999
17012B,1.8828235294117646,0.7970654686690029,0.5,2.55,6.176470588235294,525,12.662445854336575,595.85,7.010000000000001,85,ORIGAMI JASMINE INCENSE/CANDLE SET,-0.46312177462539633,Highly Elastic,1.134952380952381,Budget,0.6742050919471768,0.03823395539371871,0.0,0.03823395539371871,0.34397258674879216,0.42109866888473646,0.22788203753351208,11.629204152249134,5.908139017110015e-05,Budget,1.7886823529411762,-5.000000000000009,17.8755
17012C,1.7767441860465114,0.8196088620375612,0.5,2.55,4.895348837209302,421,11.579930986045937,484.34999999999997,5.631976744186046,85,ORIGAMI LAVENDER INCENSE/CANDL SET ,-0.3268222053058401,Highly Elastic,1.1504750593824227,Budget,0.5798794294311547,0.03823395539371871,0.0,0.03823395539371871,1.0266958632937229,0.45871640072387265,0.22788203753351208,8.697782585181178,4.802562948623371e-05,Budget,1.6879069767441857,-5.00000000000001,14.530499999999998
17012D,1.8204040404040405,0.803461794669611,0.85,2.55,4.6767676767676765,463,7.314827383442265,550.64,5.562020202020202,97,ORIGAMI ROSE INCENSE/CANDLE SET ,-0.507335593382877,Highly Elastic,1.1892872570194384,Budget,0.6187017350467447,0.04369594902139281,0.0,0.04369594902139281,1.0663946531909996,0.4389532458048203,0.26005361930294907,8.513606774818896,5.459860146650094e-05,Budget,1.7293838383838385,-4.999999999999999,16.519199999999998
17012E,2.151818181818182,0.8168331308390737,0.5,2.55,6.181818181818182,68,8.986859093344925,74.64,6.785454545454545,10,ORIGAMI OPIUM INCENSE/CANDLE SET ,-0.9765146233552356,Highly Elastic,1.0976470588235294,Mid,-0.3272144383626429,0.004096495220755576,0.0,0.004096495220755576,1.8982706002034588,0.3778454347867877,0.02680965147453083,13.302148760330578,7.400914596577856e-06,Mid,2.0442272727272726,-5.000000000000009,2.2392
17012F,1.7973404255319148,0.8107134459637898,0.5,2.55,4.76595744680851,448,7.263734535073484,530.6,5.64468085106383,94,ORIGAMI SANDLEWOOD INCENSE/CAND SET,-0.5014223689401873,Highly Elastic,1.184375,Budget,0.598193588184099,0.04233045061447428,0.0,0.04233045061447428,1.020674635643975,0.4485670958890826,0.2520107238605898,8.566047985513807,5.2611539187355444e-05,Budget,1.707473404255319,-5.0,15.918
17013D,1.2453846153846153,1.083040591610916,0.42,3.36,41.15384615384615,535,45.32630978774203,267.82,20.60153846153846,13,ORIGAMI ROSE INCENSE IN TUBE,-0.6764087645216097,Highly Elastic,0.5005981308411215,Budget,0.10739494803371633,0.005461993627674101,0.0,0.005461993627674101,0.8134800808313613,0.8627161575332052,0.03485254691689008,51.25236686390532,2.6555639700636137e-05,Budget,1.1831153846153846,-4.999999999999998,8.0346
17014A,0.9512499999999999,1.062684437773375,0.42,3.36,19.375,155,31.892397213129026,71.19,8.89875,8,ORIGAMI VANILLA INCENSE CONES,-0.3214191002371659,Highly Elastic,0.45929032258064517,Budget,-0.15414930351315972,0.0031861629494765588,0.0,0.0031861629494765588,0.9328759492529544,1.105523472326008,0.021447721179624665,18.43046875,7.058830521575262e-06,Ultra-Budget,0.9036874999999999,-5.000000000000007,2.1357
17021,0.2947368421052632,0.017124049833691993,0.24,0.3,42.578947368421055,2427,109.05322215853089,643.14,11.283157894736842,47,NAMASTE SWAGAT INCENSE,-0.690274555502623,Highly Elastic,0.2649938195302843,Budget,-0.73792024896182,0.020937642239417388,0.0,0.020937642239417388,0.487846961738229,0.056192909644239696,0.1260053619302949,12.549584487534627,6.37704208687444e-05,Ultra-Budget,0.28,-5.0,19.2942
17038,0.42,0.3710835893744565,0.07,0.85,44.85294117647059,1525,53.99839074647091,158.06,4.648823529411764,34,PORCELAIN BUDAH INCENSE HOLDER,-0.7295865228128275,Highly Elastic,0.10364590163934427,Budget,-0.6265363547705936,0.015020482476103778,0.0,0.015020482476103778,0.32990823963397226,0.8629850915685036,0.09115281501340483,18.838235294117645,1.5672408375336228e-05,Ultra-Budget,0.39899999999999997,-5.000000000000004,4.7418
17084A,0.21,0.0,0.21,0.21,28.571428571428573,200,9.44911182523068,42.0,6.0,7,TRANQUILITY MASALA INCENSE,0.0,Inelastic,0.21,Budget,-0.8132681773852968,0.0027309968138370506,0.0027309968138370506,0.0,0.7454968782383586,0.0,0.01876675603217158,6.0,4.164501782640273e-06,Ultra-Budget,0.231,10.000000000000009,3.36
17084J,0.21,0.0,0.21,0.21,28.125,225,8.838834764831844,47.25,5.90625,8,LOVE POTION MASALA INCENSE,0.0,Inelastic,0.21,Budget,-0.8132681773852968,0.0031861629494765588,0.0031861629494765588,0.0,0.5155984492380024,0.0,0.021447721179624665,5.90625,4.685064505470306e-06,Ultra-Budget,0.231,10.000000000000009,3.7800000000000002
17084N,0.3538613861386139,0.09968922004940858,0.16,0.43,12.514851485148515,1264,15.704530468235042,313.31,3.102079207920792,101,FAIRY DREAMS INCENSE ,-0.8557304192710541,Highly Elastic,0.24787183544303798,Budget,-0.6853467543493873,0.04551661356395084,0.0,0.04551661356395084,0.30621022736807807,0.2739758156459936,0.2707774798927614,4.4285226938535445,3.106619175045295e-05,Ultra-Budget,0.3361683168316832,-5.0000000000000036,9.3993
17084P,0.3507692307692308,0.10087471686217658,0.21,0.43,10.846153846153847,423,12.753819781866927,104.44,2.677948717948718,39,DRAGONS BLOOD INCENSE,-0.8986865280808959,Highly Elastic,0.24690307328605202,Budget,-0.6880962962919243,0.01729631315430132,0.0,0.01729631315430132,0.3673672920147143,0.2796100893834319,0.10455764075067024,3.8044970414201185,1.0355727766165477e-05,Ultra-Budget,0.3332307692307692,-5.000000000000006,3.1332
17084R,0.20259259259259257,0.018100699644912278,0.16,0.21,149.33333333333334,4032,261.8372953396235,760.3199999999999,28.159999999999997,27,ASSORTED INCENSE PACK,-0.4587798943275765,Highly Elastic,0.18857142857142856,Budget,-0.8198548377949865,0.011834319526627219,0.0,0.011834319526627219,0.6617059810631685,0.08514266383495322,0.07238605898123325,30.253827160493827,7.538938084231075e-05,Ultra-Budget,0.19246296296296295,-5.0,22.809599999999996
17090A,1.17,0.16865480854231366,0.85,1.25,10.9,109,13.477965556995446,107.45,10.745000000000001,10,LAVENDER INCENSE 40 CONES IN TIN,-0.9815176844825491,Highly Elastic,0.9857798165137615,Budget,0.04036301171048951,0.004096495220755576,0.0,0.004096495220755576,0.9321541330984231,0.14292780384941836,0.02680965147453083,12.753,1.0654183727254698e-05,Budget,1.1115,-5.0,3.2235
17090D,1.25,0.0,1.25,1.25,2.230769230769231,29,2.1661735138967266,36.25,2.7884615384615383,12,VANILLA INCENSE 40 CONES IN TIN,0.0,Inelastic,1.25,Budget,0.11149894413513843,0.005006827492034593,0.005006827492034593,0.0,0.27544792330538453,0.0,0.032171581769437,2.7884615384615383,3.5943616576359498e-06,Budget,1.375,10.0,2.9
17091A,0.7815384615384615,0.4423002808743608,0.38,1.25,6.615384615384615,172,8.509180562554413,99.28999999999999,3.8188461538461533,25,LAVENDER INCENSE IN TIN,-0.37341369396883034,Highly Elastic,0.5772674418604651,Budget,-0.30505666015919963,0.010923987255348202,0.0,0.010923987255348202,0.6677979028978527,0.5587855832231964,0.06702412868632708,5.170177514792899,9.8450805237703e-06,Ultra-Budget,0.7424615384615384,-5.000000000000006,2.9786999999999995
17091J,0.7027272727272726,0.6194036272353287,0.38,2.51,21.050505050505052,2084,23.407383161665358,920.67,9.299696969696969,95,VANILLA INCENSE IN TIN,-0.3827343216594653,Highly Elastic,0.44178023032629554,Budget,-0.3751355026789368,0.04278561675011379,0.0,0.04278561675011379,0.4702013973474842,0.8690612116822215,0.2546916890080429,14.792764003673094,9.128885371960523e-05,Ultra-Budget,0.667590909090909,-5.0,27.620099999999997
17096,0.3025,0.11372162809093164,0.17,0.43,106.04166666666667,2545,350.91600371978853,455.9800000000001,18.99916666666667,24,ASSORTED LAQUERED INCENSE HOLDERS,-0.34197394897050953,Highly Elastic,0.1791669941060904,Budget,-0.7310172555192965,0.010468821119708694,0.0,0.010468821119708694,1.0543119126778668,0.36390920989098124,0.064343163538874,32.07760416666667,4.521260768686457e-05,Ultra-Budget,0.287375,-5.0,13.679400000000001
17107D,2.55,0.0,2.55,2.55,3.6382978723404253,171,2.548874704093806,436.05,9.277659574468085,46,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",0.0,Inelastic,2.5500000000000003,Mid,-0.20271926472632593,0.020482476103777878,0.020482476103777878,0.0,0.6036609010779469,0.0,0.12332439678284182,9.277659574468084,4.3236452436197404e-05,Mid,2.805,10.000000000000014,34.884
17109D,0.9039999999999999,0.7175165503317675,0.38,1.69,12.2,61,14.498275759551547,32.349999999999994,6.469999999999999,5,FLOWER FAIRY INCENSE BOUQUET,-0.5477876966571483,Highly Elastic,0.530327868852459,Budget,-0.19616396360146796,0.0018206645425580337,0.0,0.0018206645425580337,0.9888758895651719,0.785029048503028,0.013404825737265416,11.028799999999999,3.207657920676495e-06,Ultra-Budget,0.8587999999999999,-5.000000000000003,0.9704999999999998
17129F,1.37,0.41115690435647545,0.64,1.66,10.31578947368421,588,16.343585345782827,553.8299999999999,9.716315789473683,57,BLUE GLASS GEMS IN BAG,-0.6689474861056947,Highly Elastic,0.9418877551020407,Budget,0.21820284277211183,0.02548930359581247,0.0,0.02548930359581247,0.5563733035752302,0.2979397857655619,0.15281501340482573,14.13263157894737,5.49149052923729e-05,Budget,1.3015,-5.0,16.6149
17136A,0.0995,0.047625181309228014,0.08,0.21,20.2,404,20.16406391787654,33.75,1.6875,17,BLUE STONES ON WIRE FOR CANDLE,-0.353392005314138,Highly Elastic,0.08353960396039604,Budget,-0.9115246840468431,0.007282658170232135,0.0,0.007282658170232135,0.4314221556498212,0.43493316264135173,0.045576407506702415,2.0099,3.3464746467645046e-06,Ultra-Budget,0.094525,-5.000000000000007,1.0125
17164B,0.42000000000000004,0.0,0.42,0.42,2.9,29,2.766867462592951,12.18,1.218,9,ASS COL SMALL SAND GECKO P'WEIGHT,0.0,Inelastic,0.42,Budget,-0.6265363547705934,0.0036413290851160674,0.0036413290851160674,0.0,0.8947032057648846,0.0,0.024128686327077747,1.218,1.207705516965679e-06,Ultra-Budget,0.4620000000000001,10.000000000000007,0.9744
17165D,1.05,0.0,1.05,1.05,3.857142857142857,27,1.8644544714716087,28.35,4.05,7,ASS COL LARGE SAND FROG P'WEIGHT,0.0,Inelastic,1.05,Budget,-0.06634088692648367,0.0027309968138370506,0.0027309968138370506,0.0,1.1187247194185344,0.0,0.01876675603217158,4.05,2.811038703282184e-06,Budget,1.1550000000000002,10.000000000000018,2.2680000000000002
18007,0.27483870967741936,0.13268687369748713,0.06,0.43,189.80645161290323,5884,702.3712892459296,395.61,12.761612903225807,30,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,-0.43691008541710213,Highly Elastic,0.06723487423521414,Budget,-0.7556136515088676,0.013199817933545745,0.0,0.013199817933545745,0.9583003347542373,0.46583160641246896,0.08042895442359249,52.16616024973985,3.922663214834091e-05,Ultra-Budget,0.2610967741935484,-5.000000000000005,11.8683
18094C,1.955952380952381,0.6340926281638618,0.85,2.51,4.571428571428571,192,5.008007525236188,283.93,6.760238095238096,42,WHITE AND BLUE CERAMIC OIL BURNER,-0.7036470869367345,Highly Elastic,1.4788020833333333,Budget,0.7392312049657453,0.018661811561219845,0.0,0.018661811561219845,0.5845808461455788,0.3225371246564393,0.1126005361930295,8.941496598639455,2.815302359869173e-05,Budget,1.858154761904762,-5.000000000000001,8.5179
18097C,3.083835616438356,1.06289780806083,1.95,5.06,9.575342465753424,699,34.10275233606486,1601.21,21.934383561643838,69,WHITE TALL PORCELAIN T-LIGHT HOLDER,-0.21242362093914693,Highly Elastic,2.2907153075822606,Mid,-0.035810695005052316,0.030951297223486572,0.0,0.030951297223486572,0.6538627345394329,0.343553420360596,0.18498659517426275,29.52878213548508,0.00015876766427098645,Mid,3.1455123287671234,2.000000000000008,48.0363
18098C,3.680980392156863,1.32007462652982,2.55,5.91,4.176470588235294,213,6.889719536680549,658.75,12.916666666666666,49,PORCELAIN BUTTERFLY OIL BURNER,-0.27553511994591606,Highly Elastic,3.0927230046948355,Mid,0.15089206023011803,0.021847974510696404,0.0,0.021847974510696404,1.116588688307138,0.35764877790597543,0.13136729222520108,15.373506343713958,6.53182273646257e-05,Mid,3.4969313725490196,-5.000000000000003,19.7625
18098c,5.06,0.0,5.06,5.06,4.333333333333333,52,3.1139957766460915,263.12,21.926666666666666,12,PORCELAIN BUTTERFLY OIL BURNER,0.0,Inelastic,5.0600000000000005,Premium,-0.2968020359372734,0.005006827492034593,0.005006827492034593,0.0,1.9700509134471398,0.0,0.032171581769437,21.926666666666662,2.6089612120197822e-05,Premium,5.566,10.000000000000005,21.0496
20615,2.5613684210526313,1.3976664522546567,0.75,4.21,3.2526315789473683,309,5.422507116330206,466.99,4.915684210526316,95,BLUE POLKADOT PASSPORT COVER,-0.45545641936330516,Highly Elastic,1.511294498381877,Mid,-0.19916482429662288,0.04278561675011379,0.0,0.04278561675011379,0.5331125767277807,0.543549668266712,0.2546916890080429,8.331187811634347,4.63043020827424e-05,Mid,2.4332999999999996,-5.000000000000006,14.0097
20616,1.8074647887323942,0.9956773979986248,0.75,4.21,2.732394366197183,194,6.373959851231467,243.53,3.43,71,CHERRY BLOSSOM PASSPORT COVER,-0.24112216159196873,Highly Elastic,1.2553092783505155,Budget,0.6071961633899978,0.03186162949476559,0.0,0.03186162949476559,0.4143052827119008,0.5478386179316674,0.1903485254691689,4.938706605832175,2.414716950300918e-05,Budget,1.8436140845070421,1.9999999999999993,7.305899999999999
20617,2.251860465116279,1.003029353921584,0.83,4.21,2.1627906976744184,93,1.7583844392230845,194.94,4.533488372093023,43,FIRST CLASS PASSPORT COVER ,-0.1955160717214984,Elastic,2.0961290322580646,Mid,-0.2959353069170099,0.019116977696859355,0.0,0.0,0.5133197328520924,0.4434532409893905,0.11528150134048257,4.870302866414278,1.9329237559711778e-05,Mid,2.2968976744186045,1.999999999999995,5.848199999999999
20618,2.0278947368421054,0.7144999478226689,1.63,4.21,1.9473684210526316,148,2.045448520281752,286.39,3.7682894736842103,76,QUEEN OF THE SKIES PASSPORT COVER ,-0.12533858975743745,Elastic,1.9350675675675675,Mid,-0.3659602326089852,0.03413746017296313,0.03413746017296313,0.0,0.44670840637203824,0.3506068958840576,0.2037533512064343,3.9490581717451527,2.839694441738923e-05,Mid,2.230684210526316,10.000000000000005,22.9112
20619,2.136767676767677,0.9696147228571161,0.75,4.21,2.6464646464646466,262,5.50011712549338,439.65,4.4409090909090905,99,TROPICAL PASSPORT COVER ,-0.22995682314241758,Highly Elastic,1.6780534351145038,Mid,-0.3319201159049593,0.04460628129267182,0.0,0.04460628129267182,0.3006459133214803,0.4516626243958712,0.26541554959785524,5.654880114274055,4.359340973185228e-05,Mid,2.1795030303030303,1.9999999999999938,13.189499999999999
20622,2.4003846153846156,0.9730847685672076,0.75,4.21,3.576923076923077,186,7.266215547733474,305.8,5.880769230769231,51,VIPPASSPORT COVER ,-0.3901010412854936,Highly Elastic,1.6440860215053763,Mid,-0.249497878002564,0.02275830678197542,0.0,0.02275830678197542,0.36615257135417995,0.4037051856190745,0.13672922252010725,8.585991124260357,3.0321539169795128e-05,Mid,2.2803653846153846,-5.000000000000006,9.174
20652,1.5638271604938272,0.6778229265472555,0.83,2.51,3.308641975308642,268,3.6285051168099582,350.61,4.328518518518519,78,BLUE POLKADOT LUGGAGE TAG ,-0.3481201758296683,Highly Elastic,1.3082462686567164,Budget,0.3905537901589925,0.03504779244424215,0.0,0.03504779244424215,0.40424606177282923,0.43068447639102364,0.20911528150134048,5.174144185337601,3.476466595265491e-05,Budget,1.4856358024691358,-5.0,10.5183
20653,1.4815151515151515,0.7688267084172854,0.83,2.51,2.212121212121212,73,2.8477795709725293,95.17999999999999,2.884242424242424,33,CHERRY BLOSSOM LUGGAGE TAG,-0.1851294277842085,Elastic,1.303835616438356,Budget,0.3173620213034404,0.01456531634046427,0.0,0.0,0.6001875287007294,0.5154669113728244,0.08847184986595175,3.277291092745638,9.437554277897646e-06,Budget,1.5111454545454546,2.0000000000000058,2.8553999999999995
20654,1.385,0.6029459988680747,0.83,2.46,3.04,152,3.3317275043534558,193.59,3.8718,49,FIRST CLASS LUGGAGE TAG ,-0.17199387708622033,Elastic,1.2736184210526316,Budget,0.2315408301017334,0.021847974510696404,0.0,0.0,0.3131267561310485,0.43221935402729367,0.13136729222520108,4.2104,1.91953785738412e-05,Budget,1.4127,2.000000000000004,5.8077
20655,1.7224242424242426,0.709046630557023,0.83,2.51,1.9898989898989898,197,2.2015530209328507,292.29,2.9524242424242426,99,QUEEN OF SKIES LUGGAGE TAG,-0.307413240717422,Highly Elastic,1.4837055837563453,Budget,0.5315781814458491,0.04460628129267182,0.0,0.04460628129267182,0.2413992830530464,0.4092800211366408,0.26541554959785524,3.427450260177533,2.8981957763045843e-05,Budget,1.6363030303030304,-5.000000000000008,8.7687
20657,1.720909090909091,0.6059979560421576,1.06,2.46,2.212121212121212,73,2.7013604877632464,105.91,3.2093939393939395,33,TROPICAL LUGGAGE TAG,-0.3763770539211806,Highly Elastic,1.4508219178082191,Budget,0.5302309099984125,0.01456531634046427,0.0,0.01456531634046427,0.09992952342638371,0.3501038611588095,0.08847184986595175,3.8068595041322313,1.0501485328557887e-05,Budget,1.6348636363636364,-5.0,3.1773
20658,1.7475925925925926,0.6030667270939385,1.25,2.51,4.018518518518518,434,5.625345649162463,653.36,6.04962962962963,105,RED RETROSPOT LUGGAGE TAG,-0.2895239274387747,Highly Elastic,1.5054377880184333,Budget,0.5539578571560446,0.047337278106508875,0.0,0.047337278106508875,0.4890213838643789,0.34312088571354626,0.28150134048257375,7.0227331961591215,6.478378296918687e-05,Budget,1.660212962962963,-5.000000000000001,19.6008
20659,1.633846153846154,0.6985804631261446,0.83,2.51,2.4461538461538463,159,2.500192300296427,248.09,3.8167692307692307,62,ECONOMY LUGGAGE TAG,-0.10459281207804824,Elastic,1.560314465408805,Budget,0.45281461990340566,0.027765134274010013,0.027765134274010013,0.0,0.47082677355204156,0.4249670575872662,0.16621983914209115,3.9966390532544382,2.4599315410838695e-05,Budget,1.7972307692307694,10.000000000000005,19.8472
